start_ts,end_ts,day_ahead,consecutive,negative_hours
2025-06-14 11:15:00+00:00,2025-06-14 11:30:00+00:00,-3.8,4,7
2025-06-14 11:30:00+00:00,2025-06-14 11:45:00+00:00,-3.8,4,7
2025-06-14 11:45:00+00:00,2025-06-14 12:00:00+00:00,-3.8,4,7
2025-06-14 12:00:00+00:00,2025-06-14 12:15:00+00:00,-2.575,5,7
2025-06-14 12:15:00+00:00,2025-06-14 12:30:00+00:00,-2.575,5,7
2025-06-14 12:30:00+00:00,2025-06-14 12:45:00+00:00,-2.575,5,7
2025-06-14 12:45:00+00:00,2025-06-14 13:00:00+00:00,-2.575,5,7
2025-06-14 13:00:00+00:00,2025-06-14 13:15:00+00:00,-0.67,6,7
2025-06-14 13:15:00+00:00,2025-06-14 13:30:00+00:00,-0.67,6,7
2025-06-14 13:30:00+00:00,2025-06-14 13:45:00+00:00,-0.67,6,7
2025-06-14 13:45:00+00:00,2025-06-14 14:00:00+00:00,-0.67,6,7
2025-06-14 14:00:00+00:00,2025-06-14 14:15:00+00:00,-0.037,7,7
2025-06-14 14:15:00+00:00,2025-06-14 14:30:00+00:00,-0.037,7,7
2025-06-14 14:30:00+00:00,2025-06-14 14:45:00+00:00,-0.037,7,7
2025-06-14 14:45:00+00:00,2025-06-14 15:00:00+00:00,-0.037,7,7
2025-06-14 15:00:00+00:00,2025-06-14 15:15:00+00:00,0.886,0,0
2025-06-14 15:15:00+00:00,2025-06-14 15:30:00+00:00,0.886,0,0
2025-06-14 15:30:00+00:00,2025-06-14 15:45:00+00:00,0.886,0,0
2025-06-14 15:45:00+00:00,2025-06-14 16:00:00+00:00,0.886,0,0
2025-06-14 16:00:00+00:00,2025-06-14 16:15:00+00:00,8.338,0,0
2025-06-14 16:15:00+00:00,2025-06-14 16:30:00+00:00,8.338,0,0
2025-06-14 16:30:00+00:00,2025-06-14 16:45:00+00:00,8.338,0,0
2025-06-14 16:45:00+00:00,2025-06-14 17:00:00+00:00,8.338,0,0
2025-06-14 17:00:00+00:00,2025-06-14 17:15:00+00:00,12.155,0,0
2025-06-14 17:15:00+00:00,2025-06-14 17:30:00+00:00,12.155,0,0
2025-06-14 17:30:00+00:00,2025-06-14 17:45:00+00:00,12.155,0,0
2025-06-14 17:45:00+00:00,2025-06-14 18:00:00+00:00,12.155,0,0
2025-06-14 18:00:00+00:00,2025-06-14 18:15:00+00:00,12.727,0,0
2025-06-14 18:15:00+00:00,2025-06-14 18:30:00+00:00,12.727,0,0
2025-06-14 18:30:00+00:00,2025-06-14 18:45:00+00:00,12.727,0,0
2025-06-14 18:45:00+00:00,2025-06-14 19:00:00+00:00,12.727,0,0
2025-06-14 19:00:00+00:00,2025-06-14 19:15:00+00:00,11.768,0,0
2025-06-14 19:15:00+00:00,2025-06-14 19:30:00+00:00,11.768,0,0
2025-06-14 19:30:00+00:00,2025-06-14 19:45:00+00:00,11.768,0,0
2025-06-14 19:45:00+00:00,2025-06-14 20:00:00+00:00,11.768,0,0
2025-06-14 20:00:00+00:00,2025-06-14 20:15:00+00:00,12.139,0,0
2025-06-14 20:15:00+00:00,2025-06-14 20:30:00+00:00,12.139,0,0
2025-06-14 20:30:00+00:00,2025-06-14 20:45:00+00:00,12.139,0,0
2025-06-14 20:45:00+00:00,2025-06-14 21:00:00+00:00,12.139,0,0
2025-06-14 21:00:00+00:00,2025-06-14 21:15:00+00:00,10.9,0,0
2025-06-14 21:15:00+00:00,2025-06-14 21:30:00+00:00,10.9,0,0
2025-06-14 21:30:00+00:00,2025-06-14 21:45:00+00:00,10.9,0,0
2025-06-14 21:45:00+00:00,2025-06-14 22:00:00+00:00,10.9,0,0
2025-06-14 22:00:00+00:00,2025-06-14 22:15:00+00:00,9.193,0,0
2025-06-14 22:15:00+00:00,2025-06-14 22:30:00+00:00,9.193,0,0
2025-06-14 22:30:00+00:00,2025-06-14 22:45:00+00:00,9.193,0,0
2025-06-14 22:45:00+00:00,2025-06-14 23:00:00+00:00,9.193,0,0
2025-06-14 23:00:00+00:00,2025-06-14 23:15:00+00:00,8.887,0,0
2025-06-14 23:15:00+00:00,2025-06-14 23:30:00+00:00,8.887,0,0
2025-06-14 23:30:00+00:00,2025-06-14 23:45:00+00:00,8.887,0,0
2025-06-14 23:45:00+00:00,2025-06-15 00:00:00+00:00,8.887,0,0
2025-06-15 00:00:00+00:00,2025-06-15 00:15:00+00:00,8.723,0,0
2025-06-15 00:15:00+00:00,2025-06-15 00:30:00+00:00,8.723,0,0
2025-06-15 00:30:00+00:00,2025-06-15 00:45:00+00:00,8.723,0,0
2025-06-15 00:45:00+00:00,2025-06-15 01:00:00+00:00,8.723,0,0
2025-06-15 01:00:00+00:00,2025-06-15 01:15:00+00:00,9.094,0,0
2025-06-15 01:15:00+00:00,2025-06-15 01:30:00+00:00,9.094,0,0
2025-06-15 01:30:00+00:00,2025-06-15 01:45:00+00:00,9.094,0,0
2025-06-15 01:45:00+00:00,2025-06-15 02:00:00+00:00,9.094,0,0
2025-06-15 02:00:00+00:00,2025-06-15 02:15:00+00:00,9.199,0,0
2025-06-15 02:15:00+00:00,2025-06-15 02:30:00+00:00,9.199,0,0
2025-06-15 02:30:00+00:00,2025-06-15 02:45:00+00:00,9.199,0,0
2025-06-15 02:45:00+00:00,2025-06-15 03:00:00+00:00,9.199,0,0
2025-06-15 03:00:00+00:00,2025-06-15 03:15:00+00:00,9.215,0,0
2025-06-15 03:15:00+00:00,2025-06-15 03:30:00+00:00,9.215,0,0
2025-06-15 03:30:00+00:00,2025-06-15 03:45:00+00:00,9.215,0,0
2025-06-15 03:45:00+00:00,2025-06-15 04:00:00+00:00,9.215,0,0
2025-06-15 04:00:00+00:00,2025-06-15 04:15:00+00:00,8.499,0,0
2025-06-15 04:15:00+00:00,2025-06-15 04:30:00+00:00,8.499,0,0
2025-06-15 04:30:00+00:00,2025-06-15 04:45:00+00:00,8.499,0,0
2025-06-15 04:45:00+00:00,2025-06-15 05:00:00+00:00,8.499,0,0
2025-06-15 05:00:00+00:00,2025-06-15 05:15:00+00:00,6.621,0,0
2025-06-15 05:15:00+00:00,2025-06-15 05:30:00+00:00,6.621,0,0
2025-06-15 05:30:00+00:00,2025-06-15 05:45:00+00:00,6.621,0,0
2025-06-15 05:45:00+00:00,2025-06-15 06:00:00+00:00,6.621,0,0
2025-06-15 06:00:00+00:00,2025-06-15 06:15:00+00:00,5.386,0,0
2025-06-15 06:15:00+00:00,2025-06-15 06:30:00+00:00,5.386,0,0
2025-06-15 06:30:00+00:00,2025-06-15 06:45:00+00:00,5.386,0,0
2025-06-15 06:45:00+00:00,2025-06-15 07:00:00+00:00,5.386,0,0
2025-06-15 07:00:00+00:00,2025-06-15 07:15:00+00:00,0.555,0,0
2025-06-15 07:15:00+00:00,2025-06-15 07:30:00+00:00,0.555,0,0
2025-06-15 07:30:00+00:00,2025-06-15 07:45:00+00:00,0.555,0,0
2025-06-15 07:45:00+00:00,2025-06-15 08:00:00+00:00,0.555,0,0
2025-06-15 08:00:00+00:00,2025-06-15 08:15:00+00:00,0.0,0,0
2025-06-15 08:15:00+00:00,2025-06-15 08:30:00+00:00,0.0,0,0
2025-06-15 08:30:00+00:00,2025-06-15 08:45:00+00:00,0.0,0,0
2025-06-15 08:45:00+00:00,2025-06-15 09:00:00+00:00,0.0,0,0
2025-06-15 09:00:00+00:00,2025-06-15 09:15:00+00:00,-0.002,1,6
2025-06-15 09:15:00+00:00,2025-06-15 09:30:00+00:00,-0.002,1,6
2025-06-15 09:30:00+00:00,2025-06-15 09:45:00+00:00,-0.002,1,6
2025-06-15 09:45:00+00:00,2025-06-15 10:00:00+00:00,-0.002,1,6
2025-06-15 10:00:00+00:00,2025-06-15 10:15:00+00:00,-0.122,2,6
2025-06-15 10:15:00+00:00,2025-06-15 10:30:00+00:00,-0.122,2,6
2025-06-15 10:30:00+00:00,2025-06-15 10:45:00+00:00,-0.122,2,6
2025-06-15 10:45:00+00:00,2025-06-15 11:00:00+00:00,-0.122,2,6
2025-06-15 11:00:00+00:00,2025-06-15 11:15:00+00:00,-0.561,3,6
2025-06-15 11:15:00+00:00,2025-06-15 11:30:00+00:00,-0.561,3,6
2025-06-15 11:30:00+00:00,2025-06-15 11:45:00+00:00,-0.561,3,6
2025-06-15 11:45:00+00:00,2025-06-15 12:00:00+00:00,-0.561,3,6
2025-06-15 12:00:00+00:00,2025-06-15 12:15:00+00:00,-0.5,4,6
2025-06-15 12:15:00+00:00,2025-06-15 12:30:00+00:00,-0.5,4,6
2025-06-15 12:30:00+00:00,2025-06-15 12:45:00+00:00,-0.5,4,6
2025-06-15 12:45:00+00:00,2025-06-15 13:00:00+00:00,-0.5,4,6
2025-06-15 13:00:00+00:00,2025-06-15 13:15:00+00:00,-0.2,5,6
2025-06-15 13:15:00+00:00,2025-06-15 13:30:00+00:00,-0.2,5,6
2025-06-15 13:30:00+00:00,2025-06-15 13:45:00+00:00,-0.2,5,6
2025-06-15 13:45:00+00:00,2025-06-15 14:00:00+00:00,-0.2,5,6
2025-06-15 14:00:00+00:00,2025-06-15 14:15:00+00:00,-0.001,6,6
2025-06-15 14:15:00+00:00,2025-06-15 14:30:00+00:00,-0.001,6,6
2025-06-15 14:30:00+00:00,2025-06-15 14:45:00+00:00,-0.001,6,6
2025-06-15 14:45:00+00:00,2025-06-15 15:00:00+00:00,-0.001,6,6
2025-06-15 15:00:00+00:00,2025-06-15 15:15:00+00:00,5.479,0,0
2025-06-15 15:15:00+00:00,2025-06-15 15:30:00+00:00,5.479,0,0
2025-06-15 15:30:00+00:00,2025-06-15 15:45:00+00:00,5.479,0,0
2025-06-15 15:45:00+00:00,2025-06-15 16:00:00+00:00,5.479,0,0
2025-06-15 16:00:00+00:00,2025-06-15 16:15:00+00:00,9.643,0,0
2025-06-15 16:15:00+00:00,2025-06-15 16:30:00+00:00,9.643,0,0
2025-06-15 16:30:00+00:00,2025-06-15 16:45:00+00:00,9.643,0,0
2025-06-15 16:45:00+00:00,2025-06-15 17:00:00+00:00,9.643,0,0
2025-06-15 17:00:00+00:00,2025-06-15 17:15:00+00:00,10.9,0,0
2025-06-15 17:15:00+00:00,2025-06-15 17:30:00+00:00,10.9,0,0
2025-06-15 17:30:00+00:00,2025-06-15 17:45:00+00:00,10.9,0,0
2025-06-15 17:45:00+00:00,2025-06-15 18:00:00+00:00,10.9,0,0
2025-06-15 18:00:00+00:00,2025-06-15 18:15:00+00:00,11.459,0,0
2025-06-15 18:15:00+00:00,2025-06-15 18:30:00+00:00,11.459,0,0
2025-06-15 18:30:00+00:00,2025-06-15 18:45:00+00:00,11.459,0,0
2025-06-15 18:45:00+00:00,2025-06-15 19:00:00+00:00,11.459,0,0
2025-06-15 19:00:00+00:00,2025-06-15 19:15:00+00:00,13.543,0,0
2025-06-15 19:15:00+00:00,2025-06-15 19:30:00+00:00,13.543,0,0
2025-06-15 19:30:00+00:00,2025-06-15 19:45:00+00:00,13.543,0,0
2025-06-15 19:45:00+00:00,2025-06-15 20:00:00+00:00,13.543,0,0
2025-06-15 20:00:00+00:00,2025-06-15 20:15:00+00:00,12.763,0,0
2025-06-15 20:15:00+00:00,2025-06-15 20:30:00+00:00,12.763,0,0
2025-06-15 20:30:00+00:00,2025-06-15 20:45:00+00:00,12.763,0,0
2025-06-15 20:45:00+00:00,2025-06-15 21:00:00+00:00,12.763,0,0
2025-06-15 21:00:00+00:00,2025-06-15 21:15:00+00:00,10.654,0,0
2025-06-15 21:15:00+00:00,2025-06-15 21:30:00+00:00,10.654,0,0
2025-06-15 21:30:00+00:00,2025-06-15 21:45:00+00:00,10.654,0,0
2025-06-15 21:45:00+00:00,2025-06-15 22:00:00+00:00,10.654,0,0
2025-06-15 22:00:00+00:00,2025-06-15 22:15:00+00:00,10.572,0,0
2025-06-15 22:15:00+00:00,2025-06-15 22:30:00+00:00,10.572,0,0
2025-06-15 22:30:00+00:00,2025-06-15 22:45:00+00:00,10.572,0,0
2025-06-15 22:45:00+00:00,2025-06-15 23:00:00+00:00,10.572,0,0
2025-06-15 23:00:00+00:00,2025-06-15 23:15:00+00:00,9.164,0,0
2025-06-15 23:15:00+00:00,2025-06-15 23:30:00+00:00,9.164,0,0
2025-06-15 23:30:00+00:00,2025-06-15 23:45:00+00:00,9.164,0,0
2025-06-15 23:45:00+00:00,2025-06-16 00:00:00+00:00,9.164,0,0
2025-06-16 00:00:00+00:00,2025-06-16 00:15:00+00:00,8.694,0,0
2025-06-16 00:15:00+00:00,2025-06-16 00:30:00+00:00,8.694,0,0
2025-06-16 00:30:00+00:00,2025-06-16 00:45:00+00:00,8.694,0,0
2025-06-16 00:45:00+00:00,2025-06-16 01:00:00+00:00,8.694,0,0
2025-06-16 01:00:00+00:00,2025-06-16 01:15:00+00:00,8.4,0,0
2025-06-16 01:15:00+00:00,2025-06-16 01:30:00+00:00,8.4,0,0
2025-06-16 01:30:00+00:00,2025-06-16 01:45:00+00:00,8.4,0,0
2025-06-16 01:45:00+00:00,2025-06-16 02:00:00+00:00,8.4,0,0
2025-06-16 02:00:00+00:00,2025-06-16 02:15:00+00:00,8.328,0,0
2025-06-16 02:15:00+00:00,2025-06-16 02:30:00+00:00,8.328,0,0
2025-06-16 02:30:00+00:00,2025-06-16 02:45:00+00:00,8.328,0,0
2025-06-16 02:45:00+00:00,2025-06-16 03:00:00+00:00,8.328,0,0
2025-06-16 03:00:00+00:00,2025-06-16 03:15:00+00:00,8.839,0,0
2025-06-16 03:15:00+00:00,2025-06-16 03:30:00+00:00,8.839,0,0
2025-06-16 03:30:00+00:00,2025-06-16 03:45:00+00:00,8.839,0,0
2025-06-16 03:45:00+00:00,2025-06-16 04:00:00+00:00,8.839,0,0
2025-06-16 04:00:00+00:00,2025-06-16 04:15:00+00:00,11.243,0,0
2025-06-16 04:15:00+00:00,2025-06-16 04:30:00+00:00,11.243,0,0
2025-06-16 04:30:00+00:00,2025-06-16 04:45:00+00:00,11.243,0,0
2025-06-16 04:45:00+00:00,2025-06-16 05:00:00+00:00,11.243,0,0
2025-06-16 05:00:00+00:00,2025-06-16 05:15:00+00:00,12.349,0,0
2025-06-16 05:15:00+00:00,2025-06-16 05:30:00+00:00,12.349,0,0
2025-06-16 05:30:00+00:00,2025-06-16 05:45:00+00:00,12.349,0,0
2025-06-16 05:45:00+00:00,2025-06-16 06:00:00+00:00,12.349,0,0
2025-06-16 06:00:00+00:00,2025-06-16 06:15:00+00:00,10.892,0,0
2025-06-16 06:15:00+00:00,2025-06-16 06:30:00+00:00,10.892,0,0
2025-06-16 06:30:00+00:00,2025-06-16 06:45:00+00:00,10.892,0,0
2025-06-16 06:45:00+00:00,2025-06-16 07:00:00+00:00,10.892,0,0
2025-06-16 07:00:00+00:00,2025-06-16 07:15:00+00:00,8.449,0,0
2025-06-16 07:15:00+00:00,2025-06-16 07:30:00+00:00,8.449,0,0
2025-06-16 07:30:00+00:00,2025-06-16 07:45:00+00:00,8.449,0,0
2025-06-16 07:45:00+00:00,2025-06-16 08:00:00+00:00,8.449,0,0
2025-06-16 08:00:00+00:00,2025-06-16 08:15:00+00:00,6.028,0,0
2025-06-16 08:15:00+00:00,2025-06-16 08:30:00+00:00,6.028,0,0
2025-06-16 08:30:00+00:00,2025-06-16 08:45:00+00:00,6.028,0,0
2025-06-16 08:45:00+00:00,2025-06-16 09:00:00+00:00,6.028,0,0
2025-06-16 09:00:00+00:00,2025-06-16 09:15:00+00:00,1.402,0,0
2025-06-16 09:15:00+00:00,2025-06-16 09:30:00+00:00,1.402,0,0
2025-06-16 09:30:00+00:00,2025-06-16 09:45:00+00:00,1.402,0,0
2025-06-16 09:45:00+00:00,2025-06-16 10:00:00+00:00,1.402,0,0
2025-06-16 10:00:00+00:00,2025-06-16 10:15:00+00:00,0.162,0,0
2025-06-16 10:15:00+00:00,2025-06-16 10:30:00+00:00,0.162,0,0
2025-06-16 10:30:00+00:00,2025-06-16 10:45:00+00:00,0.162,0,0
2025-06-16 10:45:00+00:00,2025-06-16 11:00:00+00:00,0.162,0,0
2025-06-16 11:00:00+00:00,2025-06-16 11:15:00+00:00,0.007,0,0
2025-06-16 11:15:00+00:00,2025-06-16 11:30:00+00:00,0.007,0,0
2025-06-16 11:30:00+00:00,2025-06-16 11:45:00+00:00,0.007,0,0
2025-06-16 11:45:00+00:00,2025-06-16 12:00:00+00:00,0.007,0,0
2025-06-16 12:00:00+00:00,2025-06-16 12:15:00+00:00,0.0,0,0
2025-06-16 12:15:00+00:00,2025-06-16 12:30:00+00:00,0.0,0,0
2025-06-16 12:30:00+00:00,2025-06-16 12:45:00+00:00,0.0,0,0
2025-06-16 12:45:00+00:00,2025-06-16 13:00:00+00:00,0.0,0,0
2025-06-16 13:00:00+00:00,2025-06-16 13:15:00+00:00,0.0,0,0
2025-06-16 13:15:00+00:00,2025-06-16 13:30:00+00:00,0.0,0,0
2025-06-16 13:30:00+00:00,2025-06-16 13:45:00+00:00,0.0,0,0
2025-06-16 13:45:00+00:00,2025-06-16 14:00:00+00:00,0.0,0,0
2025-06-16 14:00:00+00:00,2025-06-16 14:15:00+00:00,1.361,0,0
2025-06-16 14:15:00+00:00,2025-06-16 14:30:00+00:00,1.361,0,0
2025-06-16 14:30:00+00:00,2025-06-16 14:45:00+00:00,1.361,0,0
2025-06-16 14:45:00+00:00,2025-06-16 15:00:00+00:00,1.361,0,0
2025-06-16 15:00:00+00:00,2025-06-16 15:15:00+00:00,7.0,0,0
2025-06-16 15:15:00+00:00,2025-06-16 15:30:00+00:00,7.0,0,0
2025-06-16 15:30:00+00:00,2025-06-16 15:45:00+00:00,7.0,0,0
2025-06-16 15:45:00+00:00,2025-06-16 16:00:00+00:00,7.0,0,0
2025-06-16 16:00:00+00:00,2025-06-16 16:15:00+00:00,8.924,0,0
2025-06-16 16:15:00+00:00,2025-06-16 16:30:00+00:00,8.924,0,0
2025-06-16 16:30:00+00:00,2025-06-16 16:45:00+00:00,8.924,0,0
2025-06-16 16:45:00+00:00,2025-06-16 17:00:00+00:00,8.924,0,0
2025-06-16 17:00:00+00:00,2025-06-16 17:15:00+00:00,11.6,0,0
2025-06-16 17:15:00+00:00,2025-06-16 17:30:00+00:00,11.6,0,0
2025-06-16 17:30:00+00:00,2025-06-16 17:45:00+00:00,11.6,0,0
2025-06-16 17:45:00+00:00,2025-06-16 18:00:00+00:00,11.6,0,0
2025-06-16 18:00:00+00:00,2025-06-16 18:15:00+00:00,18.61,0,0
2025-06-16 18:15:00+00:00,2025-06-16 18:30:00+00:00,18.61,0,0
2025-06-16 18:30:00+00:00,2025-06-16 18:45:00+00:00,18.61,0,0
2025-06-16 18:45:00+00:00,2025-06-16 19:00:00+00:00,18.61,0,0
2025-06-16 19:00:00+00:00,2025-06-16 19:15:00+00:00,19.0,0,0
2025-06-16 19:15:00+00:00,2025-06-16 19:30:00+00:00,19.0,0,0
2025-06-16 19:30:00+00:00,2025-06-16 19:45:00+00:00,19.0,0,0
2025-06-16 19:45:00+00:00,2025-06-16 20:00:00+00:00,19.0,0,0
2025-06-16 20:00:00+00:00,2025-06-16 20:15:00+00:00,12.918,0,0
2025-06-16 20:15:00+00:00,2025-06-16 20:30:00+00:00,12.918,0,0
2025-06-16 20:30:00+00:00,2025-06-16 20:45:00+00:00,12.918,0,0
2025-06-16 20:45:00+00:00,2025-06-16 21:00:00+00:00,12.918,0,0
2025-06-16 21:00:00+00:00,2025-06-16 21:15:00+00:00,10.69,0,0
2025-06-16 21:15:00+00:00,2025-06-16 21:30:00+00:00,10.69,0,0
2025-06-16 21:30:00+00:00,2025-06-16 21:45:00+00:00,10.69,0,0
2025-06-16 21:45:00+00:00,2025-06-16 22:00:00+00:00,10.69,0,0
2025-06-16 22:00:00+00:00,2025-06-16 22:15:00+00:00,10.398,0,0
2025-06-16 22:15:00+00:00,2025-06-16 22:30:00+00:00,10.398,0,0
2025-06-16 22:30:00+00:00,2025-06-16 22:45:00+00:00,10.398,0,0
2025-06-16 22:45:00+00:00,2025-06-16 23:00:00+00:00,10.398,0,0
2025-06-16 23:00:00+00:00,2025-06-16 23:15:00+00:00,9.826,0,0
2025-06-16 23:15:00+00:00,2025-06-16 23:30:00+00:00,9.826,0,0
2025-06-16 23:30:00+00:00,2025-06-16 23:45:00+00:00,9.826,0,0
2025-06-16 23:45:00+00:00,2025-06-17 00:00:00+00:00,9.826,0,0
2025-06-17 00:00:00+00:00,2025-06-17 00:15:00+00:00,9.495,0,0
2025-06-17 00:15:00+00:00,2025-06-17 00:30:00+00:00,9.495,0,0
2025-06-17 00:30:00+00:00,2025-06-17 00:45:00+00:00,9.495,0,0
2025-06-17 00:45:00+00:00,2025-06-17 01:00:00+00:00,9.495,0,0
2025-06-17 01:00:00+00:00,2025-06-17 01:15:00+00:00,9.419,0,0
2025-06-17 01:15:00+00:00,2025-06-17 01:30:00+00:00,9.419,0,0
2025-06-17 01:30:00+00:00,2025-06-17 01:45:00+00:00,9.419,0,0
2025-06-17 01:45:00+00:00,2025-06-17 02:00:00+00:00,9.419,0,0
2025-06-17 02:00:00+00:00,2025-06-17 02:15:00+00:00,9.524,0,0
2025-06-17 02:15:00+00:00,2025-06-17 02:30:00+00:00,9.524,0,0
2025-06-17 02:30:00+00:00,2025-06-17 02:45:00+00:00,9.524,0,0
2025-06-17 02:45:00+00:00,2025-06-17 03:00:00+00:00,9.524,0,0
2025-06-17 03:00:00+00:00,2025-06-17 03:15:00+00:00,10.251,0,0
2025-06-17 03:15:00+00:00,2025-06-17 03:30:00+00:00,10.251,0,0
2025-06-17 03:30:00+00:00,2025-06-17 03:45:00+00:00,10.251,0,0
2025-06-17 03:45:00+00:00,2025-06-17 04:00:00+00:00,10.251,0,0
2025-06-17 04:00:00+00:00,2025-06-17 04:15:00+00:00,11.876,0,0
2025-06-17 04:15:00+00:00,2025-06-17 04:30:00+00:00,11.876,0,0
2025-06-17 04:30:00+00:00,2025-06-17 04:45:00+00:00,11.876,0,0
2025-06-17 04:45:00+00:00,2025-06-17 05:00:00+00:00,11.876,0,0
2025-06-17 05:00:00+00:00,2025-06-17 05:15:00+00:00,10.701,0,0
2025-06-17 05:15:00+00:00,2025-06-17 05:30:00+00:00,10.701,0,0
2025-06-17 05:30:00+00:00,2025-06-17 05:45:00+00:00,10.701,0,0
2025-06-17 05:45:00+00:00,2025-06-17 06:00:00+00:00,10.701,0,0
2025-06-17 06:00:00+00:00,2025-06-17 06:15:00+00:00,9.859,0,0
2025-06-17 06:15:00+00:00,2025-06-17 06:30:00+00:00,9.859,0,0
2025-06-17 06:30:00+00:00,2025-06-17 06:45:00+00:00,9.859,0,0
2025-06-17 06:45:00+00:00,2025-06-17 07:00:00+00:00,9.859,0,0
2025-06-17 07:00:00+00:00,2025-06-17 07:15:00+00:00,7.074,0,0
2025-06-17 07:15:00+00:00,2025-06-17 07:30:00+00:00,7.074,0,0
2025-06-17 07:30:00+00:00,2025-06-17 07:45:00+00:00,7.074,0,0
2025-06-17 07:45:00+00:00,2025-06-17 08:00:00+00:00,7.074,0,0
2025-06-17 08:00:00+00:00,2025-06-17 08:15:00+00:00,0.434,0,0
2025-06-17 08:15:00+00:00,2025-06-17 08:30:00+00:00,0.434,0,0
2025-06-17 08:30:00+00:00,2025-06-17 08:45:00+00:00,0.434,0,0
2025-06-17 08:45:00+00:00,2025-06-17 09:00:00+00:00,0.434,0,0
2025-06-17 09:00:00+00:00,2025-06-17 09:15:00+00:00,-0.061,1,5
2025-06-17 09:15:00+00:00,2025-06-17 09:30:00+00:00,-0.061,1,5
2025-06-17 09:30:00+00:00,2025-06-17 09:45:00+00:00,-0.061,1,5
2025-06-17 09:45:00+00:00,2025-06-17 10:00:00+00:00,-0.061,1,5
2025-06-17 10:00:00+00:00,2025-06-17 10:15:00+00:00,-0.086,2,5
2025-06-17 10:15:00+00:00,2025-06-17 10:30:00+00:00,-0.086,2,5
2025-06-17 10:30:00+00:00,2025-06-17 10:45:00+00:00,-0.086,2,5
2025-06-17 10:45:00+00:00,2025-06-17 11:00:00+00:00,-0.086,2,5
2025-06-17 11:00:00+00:00,2025-06-17 11:15:00+00:00,-0.491,3,5
2025-06-17 11:15:00+00:00,2025-06-17 11:30:00+00:00,-0.491,3,5
2025-06-17 11:30:00+00:00,2025-06-17 11:45:00+00:00,-0.491,3,5
2025-06-17 11:45:00+00:00,2025-06-17 12:00:00+00:00,-0.491,3,5
2025-06-17 12:00:00+00:00,2025-06-17 12:15:00+00:00,-0.62,4,5
2025-06-17 12:15:00+00:00,2025-06-17 12:30:00+00:00,-0.62,4,5
2025-06-17 12:30:00+00:00,2025-06-17 12:45:00+00:00,-0.62,4,5
2025-06-17 12:45:00+00:00,2025-06-17 13:00:00+00:00,-0.62,4,5
2025-06-17 13:00:00+00:00,2025-06-17 13:15:00+00:00,-0.256,5,5
2025-06-17 13:15:00+00:00,2025-06-17 13:30:00+00:00,-0.256,5,5
2025-06-17 13:30:00+00:00,2025-06-17 13:45:00+00:00,-0.256,5,5
2025-06-17 13:45:00+00:00,2025-06-17 14:00:00+00:00,-0.256,5,5
2025-06-17 14:00:00+00:00,2025-06-17 14:15:00+00:00,0.865,0,0
2025-06-17 14:15:00+00:00,2025-06-17 14:30:00+00:00,0.865,0,0
2025-06-17 14:30:00+00:00,2025-06-17 14:45:00+00:00,0.865,0,0
2025-06-17 14:45:00+00:00,2025-06-17 15:00:00+00:00,0.865,0,0
2025-06-17 15:00:00+00:00,2025-06-17 15:15:00+00:00,7.923,0,0
2025-06-17 15:15:00+00:00,2025-06-17 15:30:00+00:00,7.923,0,0
2025-06-17 15:30:00+00:00,2025-06-17 15:45:00+00:00,7.923,0,0
2025-06-17 15:45:00+00:00,2025-06-17 16:00:00+00:00,7.923,0,0
2025-06-17 16:00:00+00:00,2025-06-17 16:15:00+00:00,10.336,0,0
2025-06-17 16:15:00+00:00,2025-06-17 16:30:00+00:00,10.336,0,0
2025-06-17 16:30:00+00:00,2025-06-17 16:45:00+00:00,10.336,0,0
2025-06-17 16:45:00+00:00,2025-06-17 17:00:00+00:00,10.336,0,0
2025-06-17 17:00:00+00:00,2025-06-17 17:15:00+00:00,12.908,0,0
2025-06-17 17:15:00+00:00,2025-06-17 17:30:00+00:00,12.908,0,0
2025-06-17 17:30:00+00:00,2025-06-17 17:45:00+00:00,12.908,0,0
2025-06-17 17:45:00+00:00,2025-06-17 18:00:00+00:00,12.908,0,0
2025-06-17 18:00:00+00:00,2025-06-17 18:15:00+00:00,24.18,0,0
2025-06-17 18:15:00+00:00,2025-06-17 18:30:00+00:00,24.18,0,0
2025-06-17 18:30:00+00:00,2025-06-17 18:45:00+00:00,24.18,0,0
2025-06-17 18:45:00+00:00,2025-06-17 19:00:00+00:00,24.18,0,0
2025-06-17 19:00:00+00:00,2025-06-17 19:15:00+00:00,24.138,0,0
2025-06-17 19:15:00+00:00,2025-06-17 19:30:00+00:00,24.138,0,0
2025-06-17 19:30:00+00:00,2025-06-17 19:45:00+00:00,24.138,0,0
2025-06-17 19:45:00+00:00,2025-06-17 20:00:00+00:00,24.138,0,0
2025-06-17 20:00:00+00:00,2025-06-17 20:15:00+00:00,13.819,0,0
2025-06-17 20:15:00+00:00,2025-06-17 20:30:00+00:00,13.819,0,0
2025-06-17 20:30:00+00:00,2025-06-17 20:45:00+00:00,13.819,0,0
2025-06-17 20:45:00+00:00,2025-06-17 21:00:00+00:00,13.819,0,0
2025-06-17 21:00:00+00:00,2025-06-17 21:15:00+00:00,11.636,0,0
2025-06-17 21:15:00+00:00,2025-06-17 21:30:00+00:00,11.636,0,0
2025-06-17 21:30:00+00:00,2025-06-17 21:45:00+00:00,11.636,0,0
2025-06-17 21:45:00+00:00,2025-06-17 22:00:00+00:00,11.636,0,0
